hotspot_id,dominant_junction,historical_CHI,pred_24h_violations,pred_24h_CHI
HS_8961892416fffff,No Junction,28.81058362401248,4.345407,32.532673
HS_896016901cbffff,No Junction,28.81058362401248,4.233095,36.470924
HS_89601696277ffff,No Junction,28.81058362401248,4.233095,36.470924
HS_896014586afffff,No Junction,28.81058362401248,4.345407,34.01901
HS_8960169622bffff,No Junction,28.81058362401248,4.233095,36.470924
HS_89601696183ffff,No Junction,28.81058362401248,4.233095,36.470924
HS_896189229d7ffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8960169740fffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8961892426fffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8961892cacbffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8960145ad57ffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8961892eab7ffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8961892600fffff,No Junction,28.81058362401248,4.233095,36.470924
HS_89601459cdbffff,No Junction,28.81058362401248,4.233095,36.470924
HS_896189263bbffff,No Junction,28.81058362401248,4.233095,36.470924
HS_89618924c33ffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8960145aa9bffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8961892ca37ffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8960145957bffff,No Junction,28.81058362401248,4.233095,36.470924
HS_8960169008bffff,No Junction,28.800660123763937,4.233095,36.470924
HS_89618925573ffff,No Junction,28.800660123763937,4.233095,36.470924
HS_8961892dd87ffff,No Junction,28.77780172355483,4.233095,36.470924
HS_89601459423ffff,No Junction,28.776793848960725,4.233095,36.470924
HS_8960169746bffff,No Junction,28.76790450505738,4.233095,36.470924
HS_8961892734fffff,No Junction,28.74133915553765,4.233095,36.470924
HS_8960145809bffff,No Junction,28.71645339327357,4.233095,36.470924
HS_8960145908fffff,No Junction,28.716391050515178,4.233095,36.470924
HS_896189218b3ffff,No Junction,28.71530922029592,3.9512236,32.532673
HS_8961892e877ffff,No Junction,28.665684384611055,4.233095,36.470924
HS_8960145a857ffff,No Junction,28.613642850233006,4.233095,36.470924
HS_8960145a463ffff,No Junction,28.59883827872401,4.233095,36.470924
HS_8961892ec2fffff,No Junction,28.594503623404805,4.233095,36.470924
HS_89618925643ffff,No Junction,28.591137114451303,4.233095,36.470924
HS_896016960cfffff,No Junction,28.557455980824127,4.233095,36.470924
HS_8961892e6a3ffff,No Junction,28.55709980197651,3.9512236,32.532673
HS_896016900afffff,No Junction,28.55709980197651,4.233095,36.470924
HS_8961892ecb7ffff,No Junction,28.55709980197651,4.233095,36.470924
HS_8960145a47bffff,No Junction,28.55709980197651,4.233095,36.470924
HS_89618925c53ffff,No Junction,28.55709980197651,4.233095,36.470924
HS_8960145958fffff,No Junction,28.55709980197651,4.345407,32.532673
HS_89601459127ffff,No Junction,28.535200559846142,4.233095,36.470924
HS_8960145120fffff,No Junction,28.52675538113152,4.233095,36.470924
HS_896016965abffff,No Junction,28.52675538113152,4.233095,36.470924
HS_89618920bc7ffff,No Junction,28.52675538113152,4.233095,36.470924
HS_896189262cbffff,No Junction,28.52675538113152,4.233095,36.470924
HS_8961892ddafffff,No Junction,28.52675538113152,4.233095,36.470924
HS_8961892722fffff,No Junction,28.52675538113152,4.233095,36.470924
HS_8961892ed0bffff,No Junction,28.52675538113152,4.233095,36.470924
HS_89601459c93ffff,No Junction,28.52675538113152,4.233095,36.470924
HS_8961892ccc3ffff,No Junction,28.52148436202932,4.233095,36.470924
HS_89601690463ffff,No Junction,28.48871896406654,4.233095,36.470924
HS_89618925353ffff,No Junction,28.473698026513688,4.233095,36.470924
HS_896189246afffff,No Junction,28.4666264018601,4.233095,36.470924
HS_896189243d7ffff,No Junction,28.4666264018601,4.233095,36.470924
HS_8961892f50fffff,No Junction,28.4666264018601,3.9512236,32.532673
HS_8960145854fffff,No Junction,28.4666264018601,4.233095,36.470924
HS_8961892c50bffff,No Junction,28.4666264018601,4.233095,36.470924
HS_8961892449bffff,No Junction,28.4666264018601,4.233095,36.470924
HS_896189262abffff,No Junction,28.46545044629974,4.233095,36.470924
HS_89618926077ffff,No Junction,28.45898513553175,4.233095,36.470924
HS_89618925e63ffff,No Junction,28.45898513553175,4.233095,36.470924
HS_8961892e983ffff,No Junction,28.418627367521708,4.345407,32.532673
HS_8961892db27ffff,No Junction,28.41120552325477,4.233095,36.470924
HS_8961892cdabffff,No Junction,28.403137433139335,4.233095,36.470924
HS_8961892c557ffff,No Junction,28.39041543573605,4.233095,36.470924
HS_8961892484fffff,No Junction,28.378922364864316,4.233095,36.470924
HS_8961892c92bffff,No Junction,28.372860448415366,4.233095,36.470924
HS_8960145b683ffff,No Junction,28.372860448415366,4.233095,36.470924
HS_8960145b6abffff,No Junction,28.372860448415366,4.233095,32.532673
HS_8960145a4cfffff,No Junction,28.372860448415366,4.233095,36.470924
HS_8960145a6b7ffff,No Junction,28.372860448415366,4.233095,36.470924
HS_89601459b8fffff,No Junction,28.352892429622585,4.233095,36.470924
HS_8960169652bffff,No Junction,28.34151670982547,4.233095,36.470924
HS_8961892e02bffff,No Junction,28.34151670982547,3.9512236,32.532673
HS_8960145164fffff,No Junction,28.34151670982547,4.233095,36.470924
HS_89618920b47ffff,No Junction,28.34151670982547,4.233095,36.470924
HS_89618935b4bffff,No Junction,28.34151670982547,4.233095,36.470924
HS_8960145ae23ffff,No Junction,28.34151670982547,4.233095,36.470924
HS_8960145a42bffff,No Junction,28.34151670982547,4.233095,36.470924
HS_896189272b7ffff,No Junction,28.34151670982547,4.233095,36.470924
HS_896189209b7ffff,No Junction,28.34151670982547,4.233095,36.470924
HS_8961892f61bffff,No Junction,28.34151670982547,3.9512236,32.532673
HS_8960145a4cbffff,No Junction,28.311020099305573,4.233095,36.470924
HS_89601451207ffff,No Junction,28.30910863083994,4.233095,36.470924
HS_896014584a3ffff,No Junction,28.29117432121552,4.345407,34.01901
HS_89618925ed7ffff,No Junction,28.282970747654556,4.233095,36.470924
HS_896189262dbffff,No Junction,28.282970747654556,4.233095,36.470924
HS_8960145a697ffff,No Junction,28.282970747654556,4.233095,36.470924
HS_89601459ccbffff,No Junction,28.282970747654552,4.233095,36.470924
HS_89618924e8fffff,No Junction,28.28052165517514,4.233095,36.470924
HS_89618921ab7ffff,No Junction,28.274186530755568,3.9512236,32.532673
HS_89618924ecfffff,No Junction,28.23761700212348,4.233095,36.470924
HS_89618924b43ffff,No Junction,28.23761700212348,4.233095,36.470924
HS_896014595a3ffff,No Junction,28.23761700212348,4.345407,32.532673
HS_89618924953ffff,No Junction,28.23761700212348,4.233095,36.470924
HS_8960145808bffff,No Junction,28.22296400908588,4.233095,36.470924
HS_8961892eb6bffff,No Junction,28.194352961405773,4.233095,36.470924
HS_89618924063ffff,No Junction,28.192716005595187,4.233095,36.470924
HS_8961892eb0fffff,No Junction,28.192716005595187,4.233095,36.470924
HS_8961892c9bbffff,No Junction,28.18862109485423,4.233095,36.470924
HS_8961892c9a7ffff,No Junction,28.18862109485423,4.233095,36.470924
HS_8961892eccbffff,No Junction,28.1874693836999,4.233095,36.470924
HS_8960145a89bffff,No Junction,28.169901764839945,4.233095,36.470924
HS_8961892cd53ffff,No Junction,28.099315093449007,4.233095,36.470924
HS_8961892cdc3ffff,No Junction,28.099315093449007,4.233095,36.470924
HS_89601692a4bffff,No Junction,28.099315093449007,4.233095,36.470924
HS_896189258d3ffff,No Junction,28.099315093449007,4.233095,36.470924
HS_8961892e4cbffff,No Junction,28.099315093449007,3.9512236,32.532673
HS_8961892466fffff,No Junction,28.099315093449007,4.233095,36.470924
HS_8960145a853ffff,No Junction,28.099315093449007,4.233095,36.470924
HS_8960145a48bffff,No Junction,28.099315093449007,4.233095,36.470924
HS_8961892c973ffff,No Junction,28.056606636725252,4.233095,36.470924
HS_8960145b233ffff,No Junction,28.056606636725252,4.233095,36.470924
HS_8960145b2b7ffff,No Junction,28.0523636619331,4.233095,36.470924
HS_8961892e087ffff,No Junction,28.04460932295471,3.9512236,32.532673
HS_89618925833ffff,No Junction,28.044457133279792,4.345407,55.16684
HS_8961892c3cfffff,No Junction,28.01509002685323,4.233095,36.470924
HS_89618920cbbffff,No Junction,28.011772108579073,4.233095,36.470924
HS_896014585a3ffff,No Junction,27.99047563894925,4.233095,36.470924
HS_89601459e6bffff,No Junction,27.986501593703117,4.233095,36.470924
HS_8961892482bffff,No Junction,27.96582824605552,4.233095,36.470924
HS_8961892eba7ffff,No Junction,27.89894180073657,4.233095,36.470924
HS_8960145986fffff,No Junction,27.875596271327023,4.284296,33.288822
HS_8960145a447ffff,No Junction,27.875596271327023,4.233095,36.470924
HS_8961892ecd7ffff,No Junction,27.875596271327023,4.233095,36.470924
HS_8961892e5b7ffff,No Junction,27.870205456336137,4.233095,36.470924
HS_89618935b4fffff,No Junction,27.870205456336137,4.233095,36.470924
HS_89618921817ffff,No Junction,27.870205456336137,3.9512236,32.532673
HS_89601696423ffff,No Junction,27.870205456336137,4.233095,36.470924
HS_8960145a3dbffff,No Junction,27.86235026877798,4.345407,34.01901
HS_896189246a3ffff,No Junction,27.836912589741026,4.233095,36.470924
HS_89618926267ffff,No Junction,27.835297178854308,4.233095,36.470924
HS_8961892e9c7ffff,No Junction,27.835297178854308,4.233095,36.470924
HS_8961892620fffff,No Junction,27.835297178854308,4.233095,36.470924
HS_8961892405bffff,No Junction,27.835297178854308,4.233095,36.470924
HS_896189243c3ffff,No Junction,27.835297178854308,4.233095,36.470924
HS_8961892eec3ffff,No Junction,27.81121453800724,4.233095,36.470924
HS_8961892403bffff,No Junction,27.81121453800724,4.233095,36.470924
HS_8960169047bffff,No Junction,27.81121453800724,4.233095,36.470924
HS_896189246bbffff,No Junction,27.81121453800724,4.233095,36.470924
HS_8960145962bffff,No Junction,27.81121453800724,4.233095,36.470924
HS_8961892628fffff,No Junction,27.81121453800724,4.233095,36.470924
HS_89601458477ffff,No Junction,27.81121453800724,4.233095,36.470924
HS_89618924243ffff,No Junction,27.81121453800724,4.233095,36.470924
HS_8960145b043ffff,No Junction,27.81121453800724,4.233095,36.470924
HS_8961892ce07ffff,No Junction,27.81121453800724,4.233095,36.470924
HS_8961892ea73ffff,No Junction,27.81104951305854,4.233095,36.470924
HS_8960144b5b3ffff,No Junction,27.805943518905035,4.233095,36.470924
HS_896014581b7ffff,No Junction,27.805943518905035,4.233095,36.470924
HS_89618920e97ffff,No Junction,27.805943518905035,4.233095,36.470924
HS_8961892549bffff,No Junction,27.743549725013576,4.233095,36.470924
HS_89618921a8bffff,No Junction,27.737555957756417,3.9512236,32.532673
HS_896189246cfffff,No Junction,27.689147417063843,4.233095,36.470924
HS_8961892eb8bffff,No Junction,27.683600133973435,4.233095,36.470924
HS_8961892c1abffff,No Junction,27.659592059955052,4.233095,36.470924
HS_8961892721bffff,No Junction,27.65686578668216,4.233095,36.470924
HS_8960145826bffff,No Junction,27.65686578668216,4.233095,36.470924
HS_8960145ad53ffff,No Junction,27.653526323484144,4.233095,36.470924
HS_89601459b9bffff,No Junction,27.63162338716784,4.284296,33.288822
HS_8961892e2b7ffff,No Junction,27.630622235812393,3.9512236,32.532673
HS_89601459ad3ffff,No Junction,27.630622235812393,4.233095,36.470924
HS_89601458467ffff,No Junction,27.562001806125046,4.233095,36.470924
HS_8960145a1a7ffff,No Junction,27.5567240637842,4.233095,36.470924
HS_89618926343ffff,No Junction,27.51278342077681,4.233095,36.470924
HS_8960169659bffff,No Junction,27.478434394510018,4.233095,36.470924
HS_89601458ecbffff,No Junction,27.478434394510018,4.233095,36.470924
HS_89601690d53ffff,No Junction,27.452197261277146,4.233095,36.470924
HS_896016964a3ffff,No Junction,27.452197261277146,4.233095,36.470924
HS_8961892ce3bffff,No Junction,27.336822818808827,4.233095,36.470924
HS_89601451263ffff,No Junction,27.336419424489776,4.233095,36.470924
HS_89618927267ffff,No Junction,27.336419424489776,4.233095,36.470924
HS_8961892c527ffff,No Junction,27.31177303174726,4.233095,36.470924
HS_8960144a2dbffff,No Junction,27.30000300233787,4.233095,36.470924
HS_8961892467bffff,No Junction,27.29677218056442,4.233095,36.470924
HS_89618924b4bffff,No Junction,27.277655873867975,4.233095,36.470924
HS_89618925e07ffff,No Junction,27.266314381467645,4.233095,36.470924
HS_89601459253ffff,No Junction,27.266314381467637,4.233095,36.470924
HS_8961892c957ffff,No Junction,27.266314381467637,4.233095,36.470924
HS_89618920e47ffff,No Junction,27.24545908323558,4.233095,36.470924
HS_89618921967ffff,No Junction,27.210893502862294,3.9512236,32.532673
HS_89618925ccbffff,No Junction,27.205682992907953,4.233095,36.470924
HS_8961892e6b7ffff,No Junction,27.160055428202742,3.9512236,32.532673
HS_89618925c4bffff,No Junction,27.120663972947877,4.233095,36.470924
HS_8961892ccb7ffff,No Junction,27.09040267578075,4.233095,36.470924
HS_8961892ec8fffff,No Junction,27.067178164666934,4.233095,36.470924
HS_8961892424bffff,No Junction,27.03566695631429,4.233095,36.470924
HS_896014588afffff,No Junction,26.983691431915712,4.233095,36.470924
HS_89601459457ffff,No Junction,26.959667466605968,4.233095,36.470924
HS_8961892717bffff,No Junction,26.95410184741015,4.233095,36.470924
HS_8960145b67bffff,No Junction,26.94634170199838,4.233095,36.470924
HS_89601458033ffff,No Junction,26.93667857444668,4.233095,36.470924
HS_89601458663ffff,No Junction,26.93667857444668,4.345407,32.532673
HS_896189273b7ffff,No Junction,26.929255202170964,4.233095,36.470924
HS_89601458edbffff,No Junction,26.914490970093865,4.233095,36.470924
HS_8961892ec83ffff,No Junction,26.91044602524016,4.233095,36.470924
HS_8961892cc0bffff,No Junction,26.863465255955603,4.233095,36.470924
HS_8960145a627ffff,No Junction,26.843315709719235,4.233095,36.470924
HS_8961892eccfffff,No Junction,26.78794983943013,4.233095,36.470924
HS_89618924c83ffff,No Junction,26.78794983943013,4.233095,36.470924
HS_8961892ead3ffff,No Junction,26.786189573310654,4.233095,36.470924
HS_8961892e197ffff,No Junction,26.786189573310654,4.233095,36.470924
HS_89618925a93ffff,No Junction,26.76026965470139,4.233095,36.470924
HS_896014582cbffff,No Junction,26.756631771387816,4.345407,32.532673
HS_89618924957ffff,No Junction,26.756631771387816,4.233095,36.470924
HS_8961892498bffff,No Junction,26.756631771387816,4.233095,36.470924
HS_8961892c9c3ffff,No Junction,26.756631771387816,4.233095,36.470924
HS_8961892565bffff,No Junction,26.737903273320818,4.233095,36.470924
HS_89618924cafffff,No Junction,26.737903273320818,4.233095,36.470924
HS_8961892e107ffff,No Junction,26.737903273320818,4.233095,36.470924
HS_8960145965bffff,No Junction,26.737903273320818,4.233095,36.470924
HS_89618925e9bffff,No Junction,26.737903273320818,4.233095,36.470924
HS_896189254d7ffff,No Junction,26.737903273320818,4.233095,36.470924
HS_8960145968fffff,No Junction,26.737903273320818,4.233095,36.470924
HS_89601459177ffff,No Junction,26.737903273320818,4.233095,36.470924
HS_8961892ea17ffff,No Junction,26.737903273320818,4.233095,36.470924
HS_89601458657ffff,No Junction,26.737903273320818,4.345407,32.532673
HS_89601696027ffff,No Junction,26.691263555596905,4.233095,36.470924
HS_8961892ec67ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601459c07ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145b657ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601690037ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145b24bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145b3c3ffff,No Junction,26.677900201973227,4.345407,32.532673
HS_8961892445bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601459413ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145b387ffff,No Junction,26.677900201973227,4.345407,32.532673
HS_8961892e49bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601459c4fffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892e5dbffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601692b07ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892e453ffff,No Junction,26.677900201973227,3.9512236,32.532673
HS_89601692303ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145a49bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601696267ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892e417ffff,No Junction,26.677900201973227,3.9512236,32.532673
HS_8960145a473ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_896016913d3ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601696527ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_896016965bbffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960169106fffff,No Junction,26.677900201973227,4.233095,36.470924
HS_896189209bbffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892e62fffff,No Junction,26.677900201973227,3.9512236,32.532673
HS_8961892e03bffff,No Junction,26.677900201973227,3.9512236,32.532673
HS_8961892e297ffff,No Junction,26.677900201973227,3.9512236,32.532673
HS_8960145a1dbffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145aa43ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145aab7ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145ac53ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892e103ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145ad63ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145a01bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618922817ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145ae2fffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618924057ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892e83bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618920a77ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892e91bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601458267ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601458133ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892534bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892601bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618924edbffff,No Junction,26.677900201973227,4.345407,32.532673
HS_8961892cd07ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145910bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145903bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601459033ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601458243ffff,No Junction,26.677900201973227,4.345407,32.532673
HS_89618925dc7ffff,No Junction,26.677900201973227,4.345407,32.532673
HS_8961892cb5bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618925cc7ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618925a9bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_896014582c7ffff,No Junction,26.677900201973227,4.345407,32.532673
HS_8960145842fffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618925593ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601458583ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892cc67ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_896014591cfffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618924e33ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_896014580b7ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601451847ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89601459313ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892c5a7ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618924bb3ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892c933ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145141bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8960145166bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892a947ffff,No Junction,26.677900201973227,3.9512236,32.532673
HS_8961892623bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892f60bffff,No Junction,26.677900201973227,3.9512236,32.532673
HS_8961892711bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892f533ffff,No Junction,26.677900201973227,3.9512236,32.532673
HS_896189263c3ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892ca2bffff,No Junction,26.677900201973227,4.233095,36.470924
HS_89618926293ffff,No Junction,26.677900201973227,4.233095,36.470924
HS_8961892ee53ffff,No Junction,26.670133027721043,4.233095,36.470924
HS_8961892e243ffff,No Junction,26.616232212254292,3.9512236,32.532673
HS_8961892c92fffff,No Junction,26.58400834060467,4.233095,36.470924
HS_8960169739bffff,No Junction,26.56428052479276,4.233095,36.470924
HS_8960145a84fffff,No Junction,26.56428052479276,4.233095,36.470924
HS_89618925e67ffff,No Junction,26.56428052479276,4.233095,36.470924
HS_89618925383ffff,No Junction,26.56428052479276,4.233095,36.470924
HS_8961892cddbffff,No Junction,26.56428052479276,4.233095,36.470924
HS_896189246a7ffff,No Junction,26.56428052479276,4.233095,36.470924
HS_896014591dbffff,No Junction,26.56428052479276,4.233095,36.470924
HS_896014593cfffff,No Junction,26.56428052479276,4.233095,36.470924
HS_8961892dd57ffff,No Junction,26.563477403375757,4.233095,36.470924
HS_8961892e4afffff,No Junction,26.49695034572286,3.9512236,32.532673
HS_89618924bd3ffff,No Junction,26.41138490982152,4.233095,36.470924
HS_89601690c27ffff,No Junction,26.41138490982152,4.233095,36.470924
HS_8960169449bffff,No Junction,26.41138490982152,4.233095,36.470924
HS_896189219a7ffff,No Junction,26.41138490982152,4.233095,36.470924
HS_89618924127ffff,No Junction,26.41138490982152,4.233095,36.470924
HS_896016900abffff,No Junction,26.38013285175867,4.233095,36.470924
HS_8960145a5b3ffff,No Junction,26.38013285175867,4.233095,36.470924
HS_8960169603bffff,No Junction,26.34620188869527,4.233095,36.470924
HS_8961892c9cbffff,No Junction,26.222920000768372,4.233095,36.470924
HS_8961892e253ffff,No Junction,26.159116771574308,3.9512236,32.532673
HS_89618924103ffff,No Junction,26.11957883121066,4.233095,36.470924
HS_8960145946bffff,No Junction,26.11045641503409,5.7891626,34.65406
HS_8961892c377ffff,No Junction,26.06600236107518,4.233095,36.470924
HS_8961892e42fffff,No Junction,26.06600236107518,3.9512236,32.532673
HS_896189253afffff,No Junction,26.06600236107518,4.233095,36.470924
HS_8961892438bffff,No Junction,26.06600236107518,4.233095,36.470924
HS_8961892568fffff,No Junction,26.06600236107518,4.233095,36.470924
HS_8961892418fffff,No Junction,26.063116258083458,4.233095,36.470924
HS_8961892cd67ffff,No Junction,26.022362430196537,4.233095,36.470924
HS_8961892cc7bffff,No Junction,26.022362430196537,4.233095,36.470924
HS_8960169746fffff,No Junction,26.022362430196537,4.233095,36.470924
HS_8960169605bffff,No Junction,26.022362430196537,4.233095,36.470924
HS_89601696013ffff,No Junction,26.01058148246985,4.233095,36.470924
HS_8961892198bffff,No Junction,25.967005727960142,4.233095,36.470924
HS_8960145187bffff,No Junction,25.89783460390695,4.233095,36.470924
HS_8961892f42bffff,No Junction,25.89783460390695,3.9512236,32.532673
HS_89601690153ffff,No Junction,25.89783460390695,4.233095,36.470924
HS_8960145a8dbffff,No Junction,25.89783460390695,4.233095,36.470924
HS_8961892e263ffff,No Junction,25.89783460390695,3.9512236,32.532673
HS_896016900d3ffff,No Junction,25.89783460390695,4.233095,36.470924
HS_89618926277ffff,No Junction,25.89783460390695,4.233095,36.470924
HS_89601458643ffff,No Junction,25.89783460390695,4.345407,32.532673
HS_896016961a3ffff,No Junction,25.89783460390695,4.233095,36.470924
HS_8960145b343ffff,No Junction,25.89783460390695,4.233095,36.470924
HS_8961892ea6bffff,No Junction,25.89783460390695,4.233095,36.470924
HS_8960145a633ffff,No Junction,25.89604500001882,4.233095,36.470924
HS_89601696d37ffff,No Junction,25.878068282273688,4.233095,36.470924
HS_89618924ebbffff,No Junction,25.856397756093468,4.233095,36.470924
HS_89618925303ffff,No Junction,25.856397756093468,4.233095,36.470924
HS_8961892e663ffff,No Junction,25.85338605077968,3.9512236,32.532673
HS_8961892ee43ffff,No Junction,25.82726626862143,4.233095,36.470924
HS_896016965cbffff,No Junction,25.729666846738724,4.233095,36.470924
HS_89618924d63ffff,No Junction,25.729666846738724,4.233095,36.470924
HS_8961892e3bbffff,No Junction,25.729666846738724,4.233095,36.470924
HS_8960145a56bffff,No Junction,25.729666846738724,4.233095,36.470924
HS_8960169648fffff,No Junction,25.729666846738724,4.233095,36.470924
HS_89601459e27ffff,No Junction,25.729666846738724,4.233095,36.470924
HS_896016900a3ffff,No Junction,25.729666846738724,4.233095,36.470924
HS_8961892ddc7ffff,No Junction,25.729666846738724,4.233095,36.470924
HS_8960144a64bffff,No Junction,25.729666846738724,4.233095,36.470924
HS_89618921907ffff,No Junction,25.729666846738724,3.9512236,32.532673
HS_8961892eac7ffff,No Junction,25.729666846738724,4.233095,36.470924
HS_896189249cbffff,No Junction,25.68958228669932,4.233095,36.470924
HS_8960145b64fffff,No Junction,25.68958228669932,4.233095,36.470924
HS_896016911bbffff,No Junction,25.66242468097479,4.233095,36.470924
HS_89618925abbffff,No Junction,25.660796434814287,4.233095,36.470924
HS_8960145a38fffff,No Junction,25.561902483889547,4.233095,36.470924
HS_89618925c93ffff,No Junction,25.522766817305165,4.233095,36.470924
HS_8961892e29bffff,No Junction,25.331811865137176,3.9512236,32.532673
HS_89601459adbffff,No Junction,25.25611125394707,4.233095,36.470924
HS_8961892cd1bffff,No Junction,25.25611125394707,4.233095,36.470924
HS_8961892e52bffff,No Junction,25.25611125394707,4.233095,36.470924
HS_89618920b33ffff,No Junction,25.25611125394707,4.233095,36.470924
HS_896016966a3ffff,No Junction,25.25611125394707,4.233095,36.470924
HS_89618925cd7ffff,No Junction,25.25611125394707,4.233095,36.470924
HS_896189240a7ffff,No Junction,25.25611125394707,4.233095,36.470924
HS_89618924bc3ffff,No Junction,25.25611125394707,4.233095,36.470924
HS_8960145b037ffff,No Junction,25.25611125394707,4.345407,32.532673
HS_8961892e613ffff,No Junction,25.25611125394707,3.9512236,32.532673
HS_896189253a3ffff,No Junction,25.117171248804283,4.233095,36.470924
HS_896189242d3ffff,No Junction,25.05917048016759,4.233095,36.470924
HS_8961892ee4fffff,No Junction,24.970335716671435,4.233095,36.470924
HS_8961892ea0fffff,No Junction,24.949051165510117,4.233095,36.470924
HS_89601690017ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8960145b2bbffff,No Junction,24.949051165510117,4.233095,36.470924
HS_89618927243ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8961892e84bffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8960145ae77ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8961892ec73ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8961892e52fffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8960145945bffff,No Junction,24.949051165510117,4.233095,36.470924
HS_89601453343ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8961892f50bffff,No Junction,24.949051165510117,3.9512236,32.532673
HS_8961892d887ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_896189248c3ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_89601458e53ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_89618924837ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_89601696637ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8960145a1afffff,No Junction,24.949051165510117,4.233095,36.470924
HS_89618920b77ffff,No Junction,24.949051165510117,4.233095,36.470924
HS_8960145a207ffff,No Junction,24.949051165510117,3.9512236,32.532673
HS_8961892e13bffff,No Junction,24.949051165510117,4.233095,36.470924
